SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
[*]CCC(CCCCCC)C[*],OC(C(C)(CC(C1=CC=CC=C1)[*])CC(C[*])(C(OCC2CO2)=O)C)=O,,6.230448921378274,,10.3390_polym10030291_part_2.txt_段1_Material3,1700000.0000000007
[*]CCC(CCCCCC)C[*],[*]C(C)C[*],,5.0,,10.1021_acsapm.9b00289_part_3.txt_段1_Material1,100000.0
[*]CCC(CCCCCC)C[*],[*]NCCCCCCCCCCCC([*])=O,,4.26150077319828,,10.1002_app.41511_part_2.txt_段1_Material1,18260.00000000001
[*]CCC1C([*])C2CCC1C2,[*]CCC(CCCCCC)C[*],,7.077222510411053,,10.1002_vnl.21419_part_2.txt_段1_Material2,11945999.999999993
[*]CCC1C([*])C2CCC1C2,[*]CCCC([*])OC(C)=O,,7.05865374157237,,10.1002_vnl.21419_part_2.txt_段1_Material1,11446000.0
[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,3.709269960975831,,10.3390_ma11112175_part_2.txt_段1_Material5,5120.000000000001
[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,[*]CC=CCCC(C#N)[*],,3.431363764158988,,10.1016_j.polymertesting.2020.106608_part_1.txt_段1_Material1,2700.000000000003
[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,[*]CC=CCCC(C1=CC=CC=C1)[*],,5.0,,10.1515_ract-2019-3112_part_1.txt_段1_Material1,100000.0
[*]CCCC(CCCCCC)[*],C[Si](O[*])(C)[*],,3.770852011642144,,10.1080_03602559.2016.1227841_part_9.txt_段1_Material1,5899.9999999999945
[*]CCCC([*])C(OC)=O,[*]CC=CCCC(C#N)[*],,6.176091259055681,,10.1515_chem-2017-0047_part_2.txt_段1_Material1,1500000.0000000005
[*]CCCC([*])OC(C)=O,C[Si](O[*])(C)[*],,3.3010299956639813,,10.1007_s13233-018-6134-9_part_1.txt_段1_Material2,2000.0000000000002
[*]CCCC([*])OC(C)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.079181246047625,,10.1016_j.carbpol.2013.02.039_part_1.txt_段1_Material1,1200000.0000000007
[*]CCCC([*])OC(C)=O,[*]C(CCCCCO[*])=O,,5.311753861055754,,10.1007_s10973-013-3004-8_part_1.txt_段1_Material1,204999.99999999994
[*]CCCC([*])OC(C)=O,[*]CC=CCCC(C#N)[*],,5.041392685158225,,10.1016_j.polymer.2020.122212_part_1.txt_段1_Material1,110000.00000000009
[*]CCCC([*])OC(C)=O,[*]CCCC([*])OC(C)=O,,4.41161970596323,,10.3390_polym11061055_part_3.txt_段1_Material1,25799.999999999993
[*]CCCC([*])OC(C)=O,[*]CC[*],,5.17897694729317,,10.1016_j.polymertesting.2017.08.028_part_3.txt_段1_Material1,151000.0000000001
[*]CCCCOCCCCOCCCCOCCCCO[*],[*]C(CCCCCO[*])=O,,6.0,,10.1016_j.polymer.2015.08.047_part_1.txt_段1_Material1,1000000.0
[*]CCCCOCCCCOCCCCOCCCCO[*],[*]CC(C(OCC)=O)[*],,3.824125833916549,,10.1016_j.polymer.2020.122228_part_2.txt_段1_Material1,6670.000000000003
[*]CCN[*],O=C(O)C([*])C[*],,5.271841606536499,,10.1021_acs.macromol.5b00797_part_1.txt_段1_Material1,186999.99999999983
[*]CCN[*],O=C([*])C(C)O[*],,5.365487984890899,,10.1016_j.wasman.2018.02.045_part_2.txt_段1_Material1,231999.99999999985
[*]CCN[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.778874472002739,,10.1007_s10965-013-0077-9_part_2.txt_段1_Material3,6009999.999999995
[*]CCN[*],O=C([*])CCCCCN[*],,5.880813592280791,,10.1007_s12221-014-1484-1_part_1.txt_段1_Material4,760000.0
[*]CCN[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.3979400086720375,,10.5762_kais.2014.15.2.1216_OA_part_1.txt_段1_Material1,2499999.9999999995
[*]CCN[*],O=C1C([*])C(CC[*])C(O1)=O,,6.377563035549853,,10.1016_j.polymertesting.2016.12.026_part_1.txt_段1_Material1,2385410.0
[*]CCN[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.518513939877887,,10.1007_s10570-021-04086-0_part_2.txt_段1_Material2,329999.9999999997
[*]CCN[*],[*]C(C)C[*],,4.698970004336019,,10.1016_j.matdes.2009.07.031_part_2.txt_段1_Material1,49999.99999999999
[*]CCN[*],[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.247924190766308,,10.1016_j.polymer.2018.09.012_part_5.txt_段1_Material1,1769799.9999999998
[*]CCN[*],[*]C([H])([H])C(O)([H])[*],,7.602059991327962,,10.1016_j.conbuildmat.2018.05.163_part_1.txt_段1_Material1,39999999.999999925
[*]CCN[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,5.553883026643875,,10.1016_j.carbpol.2015.09.090_part_4.txt_段1_Material1,358000.0000000002
[*]CCN[*],[*]CC(C1=CC=CC=C1)[*],,6.278753600952829,,10.1002_pc.21196_part_1.txt_段1_Material1,1899999.9999999995
[*]CCN[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.445311461756064,,10.1177_0021998318755542_part_2.txt_段1_Material1,2788120.0
[*]CCN[*],[*]CC([*])CC,,5.622214022966295,,10.1155_2014_654260_part_2.txt_段1_Material1,418999.9999999998
[*]CCN[*],[*]CC([*])Cl,,6.201397124320452,,10.1515_polyeng-2012-0004_part_1.txt_段1_Material1,1590000.000000001
[*]CCN[*],[*]CC=CCCC(C#N)[*],,6.176091259055681,,10.1016_j.arabjc.2012.04.007_part_1.txt_段1_Material1,1500000.0000000005
[*]CCN[*],[*]CCC(CCCCCC)C[*],,5.927370363039024,,10.1089_ees.2009.0435_part_3.txt_段1_Material1,846000.0000000017
[*]CCN[*],[*]CCCC([*])OC(C)=O,,6.079181246047625,,10.1002_app.49401_part_1.txt_段1_Material1,1200000.0000000007
[*]CCN[*],[*]CCN[*],,6.2405492482826,,10.1021_am201752d_part_1.txt_段1_Material1,1740000.0000000026
[*]CCN[*],[*]CC[*],,5.891147030448771,,10.1016_j.compositesb.2018.07.049_part_2.txt_段1_Material1,778299.9999999995
[*]CCN[*],[*]NCCCCCCCCCCCC([*])=O,,5.847572659142112,,10.1007_s10118-017-1954-1_part_2.txt_段1_Material2,703999.9999999997
[*]CCN[*],[*]OC(CC(OC(CC([*])=O)CC)=O)C,,5.931966114728173,,10.1002_app.37957_part_1.txt_段1_Material2,855000.0000000003
[*]CCN[*],[*]OCC[*],,5.146778989307833,,10.3390_molecules26082143_part_6.txt_段1_Material1,140210.0000000001
[*]CC[*],C/C(C[*])=C/C[*],,5.021189299069938,,10.1016_j.polymertesting.2011.06.006_part_2.txt_段1_Material1,105000.00000000004
[*]CC[*],C[Si](C)(C[*])O[*],,6.008600171761918,,10.1016_j.eurpolymj.2019.06.016_part_2.txt_段1_Material1,1020000.0000000009
[*]CC[*],O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.220108088040055,,10.4028_www.scientific.net_msf.659.85_part_1.txt_段1_Material1,1659999.9999999995
[*]CC[*],O=C(O)C([*])C[*],,5.2552725051033065,,10.1088_1757-899x_11_1_012001_part_1.txt_段1_Material1,180000.00000000017
[*]CC[*],O=C([*])C(C)O[*],,6.041392685158225,,10.1134_s0965545x16010077_part_1.txt_段1_Material1,1100000.0000000007
[*]CC[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.6020599913279625,,10.1515_polyeng-2013-0155_part_1.txt_段1_Material1,4000000.000000001
[*]CC[*],O=C([*])CCCCCN[*],,4.986771734266245,,10.1002_pc.23415_part_1.txt_段1_Material1,97000.00000000007
[*]CC[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,5.687261346243506,,10.1002_pen.21668_part_1.txt_段1_Material1,486699.99999999977
[*]CC[*],O=C1C([*])C(CC[*])C(O1)=O,,6.2455126678141495,,10.1177_0892705720962170_part_1.txt_段1_Material1,1759999.9999999986
[*]CC[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,6.776327733563306,,10.3390_ma11020291_part_2.txt_段1_Material2,5974860.000000003
[*]CC[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.056904851336473,,10.1021_acsami.7b13963_part_3.txt_段1_Material1,1140000.0000000002
[*]CC[*],[*]C(C)C[*],,6.441176499941076,,10.1080_09593330.2021.1946162_part_2.txt_段1_Material1,2761699.999999999
[*]CC[*],[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,5.552668216112194,,10.1051_e3sconf_202341302037_OA_part_1.txt_段1_Material1,357000.00000000035
[*]CC[*],[*]C(CCCCC(OCCCCO[*])=O)=O,,5.093421685162235,,10.1088_1757-899x_965_1_012020_part_1.txt_段1_Material2,123999.9999999999
[*]CC[*],[*]C([H])([H])C(O)([H])[*],,4.6020599913279625,,10.4028_www.scientific.net_amr.1133.156_part_1.txt_段1_Material1,40000.00000000001
[*]CC[*],[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,,5.895422546039408,,10.1002_pc.23148_part_1.txt_段1_Material1,786000.0000000007
[*]CC[*],[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,6.100752969451338,,10.1002_app.47812_part_2.txt_段1_Material1,1261109.9999999993
[*]CC[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.0,,10.34302_crpjfst_2020.12.5.1_OA_part_3.txt_段1_Material1,1000000.0
[*]CC[*],[*]CC(C#N)[*],,5.051923916046107,,10.1002_app.32971_part_1.txt_段1_Material1,112700.0000000001
[*]CC[*],[*]CC(C(CCC)=O)([*])C,,5.756636108245848,,10.1016_j.clay.2017.06.035_part_2.txt_段1_Material1,571000.0000000001
[*]CC[*],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],,6.0,,10.1080_03602559.2013.820758_part_1.txt_段1_Material1,1000000.0
[*]CC[*],[*]CC(C1=CC=CC=C1)[*],,5.599883072073688,,10.1177_0731684411426626_part_1.txt_段1_Material1,397999.9999999998
[*]CC[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,5.812913356642856,,10.1002_pc.24096_part_2.txt_段1_Material1,650000.0000000001
[*]CC[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,7.929418925714293,,10.5402_2011_718761_part_1.txt_段1_Material1,85000000.00000003
[*]CC[*],[*]CC([*])Cl,,5.862727528317975,,10.3139_217.2489_part_1.txt_段1_Material1,729000.0000000001
[*]CC[*],[*]CC=CCCC(C#N)[*],,5.079181246047625,,10.1080_03602559.2014.974191_part_2.txt_段1_Material1,120000.00000000007
[*]CC[*],[*]CCC(CCCC(CCCC(C[*])C)C)C,,6.017033339298781,,10.1080_03602559.2010.482087_part_1.txt_段1_Material1,1040000.0000000008
[*]CC[*],[*]CCC(CCCCCC)C[*],,5.176091259055681,,10.1016_j.polymertesting.2021.107094_part_2.txt_段1_Material1,150000.00000000003
[*]CC[*],[*]CCC1C([*])C2CCC1C2,,6.079181246047625,,10.4236_ojcm.2022.123007_OA_part_1.txt_段1_Material1,1200000.0000000007
[*]CC[*],[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,,5.121559844187501,,10.1177_0095244310379175_part_3.txt_段1_Material4,132299.99999999994
[*]CC[*],[*]CCCC([*])OC(C)=O,,6.218272853571447,,10.1515_polyeng-2014-0213_part_1.txt_段1_Material1,1652999.9999999986
[*]CC[*],[*]CCN[*],,6.924279286061882,,10.1002_mame.202000252_part_1.txt_段1_Material1,8400000.000000007
[*]CC[*],[*]CC[*],,6.134495855834674,,10.1002_app.45755_part_1.txt_段1_Material2,1363000.0000000002
[*]CC[*],[*]NCCCCCCCCCCCC([*])=O,,5.342422680822207,,10.1016_j.polymertesting.2016.12.020_part_3.txt_段1_Material2,220000.0000000002
[*]CC[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,6.033423755486949,,10.1080_03602559.2013.763364_part_2.txt_段1_Material1,1079999.9999999993
[*]CC[*],[*]OCC[*],,5.518513939877887,,10.5755_j01.ms.23.2.15074_part_1.txt_段1_Material1,329999.9999999997
[*]CC[*],[*]O[C@H](C)CC([*])=O,,5.899820502427096,,10.3389_fmats.2020.00031_part_2.txt_段1_Material1,794000.0000000003
[*]CC[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,7.429752280002408,,10.1016_j.ijimpeng.2014.07.004_part_1.txt_段1_Material1,26899999.999999978
[*]CNCC1=CC=CC([*])=C1O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.503790683057181,,10.1177_0967391120903664_part_2.txt_段1_Material1,3189999.999999999
[*]CNCC1=CC=CC([*])=C1O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.240798771117332,,10.1177_1045389x17708041_part_2.txt_段1_Material1,174100.00000000017
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,C[Si](C)(C[*])O[*],,6.05307844348342,,10.1515_epoly-2024-0104_OA_part_2.txt_段1_Material1,1130000.0000000005
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,C[Si](O[*])(C)[*],,6.008600171761918,,10.1021_acsapm.9b00484_part_5.txt_段1_Material1,1020000.0000000009
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C(CCCCCO[*])=O,,4.954242509439325,,10.1088_0964-1726_21_4_042001_part_1.txt_段1_Material1,90000.00000000007
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.770115294787102,,10.1016_j.ceramint.2020.07.340_part_2.txt_段1_Material3,5890000.000000004
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,6.418301291319746,,10.1016_j.polymer.2013.03.001_part_2.txt_段1_Material2,2620000.0000000014
[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,[*]CC(C#N)[*],,7.0220157398177205,,10.1016_j.polymer.2016.02.056_part_2.txt_段1_Material1,10520000.000000007
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,O=C(N)C([*])C[*],,1.9242792860618816,,10.1039_c7tb01780d_part_1.txt_段1_Material1,83.99999999999999
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OC1C(OC(C(C1O)O)[*])CO[*],,6.354621218722914,,10.1016_j.lwt.2020.109536_part_2.txt_段1_Material1,2262669.999999999
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.856227259455358,,10.1016_j.meatsci.2020.108161_part_1.txt_段1_Material1,718170.0000000006
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.431363764158987,,10.1021_acs.biomac.5b00345_part_2.txt_段1_Material1,2699999.9999999977
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O,,3.4471580313422194,,10.1039_c6tb00021e_part_1.txt_段1_Material3,2800.0000000000014
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]C([H])([H])C(O)([H])[*],,3.0791812460476247,,10.1016_j.matdes.2019.108113_part_3.txt_段1_Material1,1199.9999999999995
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,5.556302500767287,,10.3389_fbioe.2022.940070_OA_part_2.txt_段1_Material1,359999.99999999965
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,4.334855689617291,,10.1088_1742-6596_1213_4_042020_part_2.txt_段1_Material1,21619.999999999993
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,4.167317334748176,,10.1016_j.jfoodeng.2010.02.023_part_1.txt_段1_Material1,14699.999999999982
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,,0.6989700043360189,,10.1016_j.jcis.2019.12.048_part_3.txt_段1_Material1,5.000000000000001
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,,4.754883228252168,,10.1016_j.matlet.2014.06.055_part_1.txt_段1_Material1,56870.00000000004
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]OCC[*],,2.556302500767288,,10.1080_09205063.2020.1725861_part_4.txt_段1_Material1,360.00000000000074
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,5.812913356642856,,10.1016_j.matlet.2010.09.059_part_1.txt_段1_Material1,650000.0000000001
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.186815124447454,,10.1016_j.foodchem.2015.09.004_part_2.txt_段1_Material1,153749.99999999997
[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,4.821513528404773,,10.1016_j.ijbiomac.2010.06.002_part_2.txt_段1_Material1,66299.99999999994
[*]NC(C(O)=O)CCC([*])=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,5.903089986991944,,10.1039_d0gc01394c_part_7.txt_段1_Material3,800000.0000000003
[*]NC(C(O)=O)CCC([*])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.287129620719111,,10.1016_j.reactfunctpolym.2021.104864_part_1.txt_段1_Material1,193700.00000000006
[*]NC(C(O)=O)CCC([*])=O,[*]C(CCCCCO[*])=O,,5.773069340485962,,10.1007_s12221-019-1060-9_part_1.txt_段1_Material1,593019.9999999997
[*]NC(C(O)=O)CCC([*])=O,[*]CC(C1=CC=C(C=C1)S(=O)([O-])=O)[*],,5.845098040014257,,10.1021_ma201974g_part_1.txt_段1_Material1,700000.0000000001
[*]NC(C(O)=O)CCC([*])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,4.505149978319906,,10.2147_ijn.s24312_part_1.txt_段1_Material2,32000.000000000022
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],,5.395850376018781,,10.1016_j.polymertesting.2020.106733_part_2.txt_段1_Material1,248799.99999999985
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,[*]C(F)(C(F)([*])F)F,,6.74154551677621,,10.1515_polyeng-2011-0156_part_1.txt_段1_Material2,5515000.000000004
[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,5.698970004336019,,10.1080_25740881.2020.1793197_part_2.txt_段1_Material1,499999.99999999994
[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O,,2.8090544272229425,,明胶透明质酸光交联双网水凝胶纳米羟基磷灰石复合材料在骨修复中的潜在应用.pdf,644.2500000000002
[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,O=C(N([*])C([*])=O)CC=C,,2.505149978319906,,用三维打印生物可降解高强度超分子聚合物强化明胶水凝胶支架实现骨软骨再生.pdf,319.9999999999999
[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O,,3.4471580313422194,,10.1039_c6tb00021e_part_1.txt_段1_Material1,2800.0000000000014
[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,1.7993405494535817,,10.1371_journal.pone.0113216_part_2.txt_段1_Material1,63.0
[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,1.5587085705331658,,10.1016_j.msec.2020.111744_part_1.txt_段1_Material1,36.20000000000001
[*]NCCCCCCCCCCCC([*])=O,C/C(C[*])=C/C[*],,5.926856708949693,,10.1007_s10965-016-0985-6_part_2.txt_段1_Material1,845000.0000000006
[*]NCCCCCCCCCCCC([*])=O,C[Si](C)(C[*])O[*],,5.8750612633917,,10.1002_polb.24613_part_2.txt_段1_Material1,750000.0000000001
[*]NCCCCCCCCCCCC([*])=O,O=C(CCCCC(N(CCCCCCN([*])[H])[H])=O)[*],,6.237040791379191,,10.1002_pc.21100_part_2.txt_段1_Material1,1726000.0000000007
[*]NCCCCCCCCCCCC([*])=O,[*]C(C)C[*],,5.990782691803138,,10.1115_1.4032977_part_1.txt_段1_Material1,978999.9999999998
[*]NCCCCCCCCCCCC([*])=O,[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.447158031342219,,10.1016_j.procir.2018.08.105_part_1.txt_段1_Material2,2800000.0000000014
[*]NCCCCCCCCCCCC([*])=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.2576785748691846,,10.3139_217.2576_part_2.txt_段1_Material1,1810000.0000000002
[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],,6.2552725051033065,,10.1021_acssuschemeng.8b01855_part_1.txt_段1_Material1,1800000.0000000016
[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,[*]C([H])([H])C(O)([H])[*],,6.531478917042255,,10.1007_s10570-015-0624-0_part_3.txt_段1_Material1,3400000.000000002
[*]OC(CC(OC(CC([*])=O)CC)=O)C,O=C([*])C(C)O[*],,6.230448921378274,,10.1002_mame.201100053_part_1.txt_段1_Material1,1700000.0000000007
[*]OC(CC(OC(CC([*])=O)CC)=O)C,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.340444114840119,,10.1016_j.compositesb.2020.108542_part_2.txt_段1_Material5,2190000.000000005
[*]OC(CC(OC(CC([*])=O)CC)=O)C,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.3979400086720375,,10.3390_polym12123006_part_2.txt_段1_Material2,2499999.9999999995
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C(C)C(OCC(O[*])=O)=O,,4.346744054604849,,10.1088_2053-1591_ab0eaa_part_5.txt_段1_Material2,22220.0
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C(CCCCC(OCCCCO[*])=O)=O,,6.301029995663981,,10.1007_s00396-015-3700-y_part_1.txt_段1_Material1,2000000.0000000002
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C(CCCCCO[*])=O,,4.352182518111363,,10.1088_2053-1591_ab0eaa_part_5.txt_段1_Material4,22500.00000000001
[*]OC(CC(OC(CC([*])=O)CC)=O)C,[*]C([H])([H])C(O)([H])[*],,6.1702617153949575,,10.1080_25740881.2021.1918162_part_3.txt_段1_Material1,1480000.0000000005
